year,inode_upstream,jnode_downstream,am_peak_mean_speed_mph,am_off_peak_mean_speed_mph,pm_off_peak_mean_speed_mph,pm_peak_mean_speed_mph,free_flow_speed_mph,j_node_delay_flag,am_peak_signal_delay_minutes,am_off_peak_signal_delay_minutes,pm_off_peak_signal_delay_minutes,pm_peak_signal_delay_minutes,am_peak_sample_count,am_off_peak_sample_count,pm_off_peak_sample_count,pm_peak_sample_count
1987,1724,2408,7,43,40,35,56,T,0.00,0.00,0.00,0.00,24,10,24,6
1987,2408,1722,42,45,45,37,47,T,0.00,0.00,0.00,0.00,2,3,2,2
1987,1722,1926,42,45,45,37,47,T,0.00,0.09,0.21,0.18,2,3,2,2
1987,1926,2409,33,33,30,31,32,F,0.00,0.00,0.07,0.00,8,4,8,3
1987,2409,1783,33,33,30,31,32,F,0.00,0.00,0.07,0.00,8,4,8,3
1987,1783,1736,33,33,30,31,32,T,0.36,0.51,0.79,0.60,8,4,8,3
1987,1736,1807,44,32,45,42,48,F,0.03,0.00,0.00,0.00,4,1,4,3
1987,1807,1737,44,32,45,42,48,F,0.03,0.00,0.00,0.00,4,1,4,3
1987,1737,1788,44,32,45,42,48,T,0.00,0.00,0.00,0.00,4,1,4,3
1987,1788,1737,39,50,45,41,49,F,0.00,0.00,0.00,0.00,4,1,4,4
1987,1737,1807,39,50,45,41,49,F,0.00,0.00,0.00,0.00,4,1,4,4
1987,1807,1736,39,50,45,41,49,T,0.18,0.17,0.23,0.06,4,1,4,4
1987,1736,1783,36,40,38,37,44,F,0.06,0.03,0.05,0.00,8,4,7,9
1987,1783,2409,36,40,38,37,44,F,0.06,0.03,0.05,0.00,8,4,7,9
1987,2409,1926,36,40,38,37,44,T,0.12,0.17,0.08,0.07,8,4,7,9
1987,1926,1722,46,48,48,47,53,T,0.00,0.00,0.00,0.00,5,4,2,5
1987,1722,2408,46,48,48,47,53,T,0.00,0.00,0.00,0.00,5,4,2,5
1987,2408,1724,41,43,42,42,52,T,0.00,0.00,0.00,0.00,12,10,5,12
1987,1724,2407,41,43,42,42,52,T,0.00,0.00,0.00,0.00,12,10,5,12
1987,2402,1923,51,0,50,51,0,F,0.00,0.00,0.00,0.00,1,0,2,2
1987,1923,1700,51,0,50,51,0,F,0.00,0.00,0.00,0.00,1,0,2,2
1987,1700,1692,51,0,50,51,0,T,0.00,0.00,0.00,0.00,1,0,2,2
1987,2400,3252,35,52,49,48,56,F,0.00,0.00,0.00,0.00,5,4,7,6
1987,3252,1682,35,52,49,48,56,F,0.00,0.00,0.00,0.00,5,4,7,6
1987,1682,2399,35,52,49,48,56,T,0.00,0.00,0.00,0.00,5,4,7,6
1987,2399,2441,40,39,42,41,47,T,0.00,0.00,0.00,0.00,14,12,10,10
1987,2441,1674,36,39,37,29,40,F,0.00,0.00,0.00,0.00,12,8,10,11
1987,1674,1676,36,39,37,29,40,F,0.00,0.00,0.00,0.00,12,8,10,11
1987,1676,1677,36,39,37,29,40,F,0.00,0.00,0.00,0.00,12,8,10,11
1987,1677,2389,36,39,37,29,40,T,0.38,0.36,0.32,0.62,12,8,10,11
1987,2389,3335,41,45,40,42,65,F,0.00,0.00,0.00,0.00,12,8,10,8
1987,3335,2390,41,45,40,42,65,F,0.00,0.00,0.00,0.00,12,8,10,8
1987,2390,1666,41,45,40,42,65,F,0.00,0.00,0.00,0.00,12,8,10,8
1987,1666,1801,41,45,40,42,65,T,0.16,0.00,0.06,0.03,12,8,10,8
1987,1801,2396,25,34,33,35,43,T,0.27,0.19,0.22,0.09,10,8,10,7
1987,2396,2395,25,34,33,35,43,T,0.00,0.00,0.00,0.00,10,8,10,7
1987,2395,2327,13,36,37,38,46,T,0.00,0.01,0.00,0.00,15,11,12,9
1987,2327,2328,21,25,17,29,30,T,0.00,0.00,0.00,0.00,15,8,5,9
1987,2328,2329,21,25,17,29,30,T,0.18,0.17,0.80,0.26,15,8,5,9
1987,2329,2330,19,31,13,12,37,T,0.03,0.02,0.04,0.05,16,9,8,10
1987,2330,1638,26,31,30,30,36,T,0.13,0.24,0.32,0.28,12,8,8,7
1987,1638,1637,19,27,26,22,47,T,0.34,0.12,0.06,0.14,8,7,4,5
1987,1637,3376,19,27,26,22,47,T,0.03,0.02,0.00,0.00,8,7,4,5
1987,3376,3374,25,43,38,25,72,T,0.27,0.07,0.06,0.00,12,12,6,8
1987,3374,1639,11,3,21,13,23,F,0.57,0.29,0.09,0.23,9,8,7,8
1987,1639,1640,11,3,21,13,23,F,0.57,0.29,0.09,0.23,9,8,7,8
1987,1640,2332,11,3,21,13,23,T,0.23,0.18,0.29,0.13,9,8,7,8
1987,2332,1806,1,16,21,19,19,T,0.20,0.16,0.18,0.17,8,6,5,4
1987,1806,1650,1,16,21,19,19,T,0.27,0.26,0.05,0.00,8,6,5,4
1987,1650,2333,1,19,15,9,17,T,0.18,0.08,0.14,0.83,7,6,5,4
1987,2333,2335,22,18,24,21,25,T,0.43,0.63,0.31,0.48,17,6,10,7
1987,2335,1586,27,29,35,32,35,T,0.00,0.16,0.19,0.31,5,4,3,2
1987,1586,2336,27,29,35,32,35,T,0.55,0.37,0.00,0.00,5,4,3,2
1987,2336,3313,49,45,38,34,46,F,0.00,0.00,0.00,0.00,9,6,5,6
1987,3313,1554,49,45,38,34,46,F,0.00,0.00,0.00,0.00,9,6,5,6
1987,1554,1553,49,45,38,34,46,T,0.00,0.05,0.33,0.56,9,6,5,6
1987,1553,2343,40,40,38,38,47,T,0.09,0.04,0.00,0.00,9,5,5,6
1987,2343,1531,34,46,43,48,48,T,0.00,0.00,0.00,0.00,2,2,2,2
1987,1531,2345,34,46,43,48,48,T,0.50,0.00,0.00,0.00,2,2,2,2
1987,2345,2346,17,16,21,11,26,T,0.18,0.31,0.13,0.57,14,6,13,7
1987,2400,1692,32,47,47,48,52,T,0.00,0.00,0.00,0.00,3,1,3,3
1987,1692,2400,52,0,59,47,66,T,0.00,0.00,0.00,0.00,1,0,2,2
1987,2346,2345,22,23,24,15,33,T,0.10,0.09,0.15,0.41,11,16,13,17
1987,2345,1531,33,46,45,38,50,T,0.00,0.00,0.00,0.00,5,7,10,8
1987,1531,2343,33,46,45,38,50,T,0.57,0.16,0.05,0.32,5,7,10,8
1987,2343,1553,15,30,29,24,36,T,0.84,0.29,0.35,0.49,17,20,20,16
1987,1553,1554,30,39,39,35,48,F,0.00,0.00,0.00,0.00,17,20,17,14
1987,1554,3313,30,39,39,35,48,F,0.00,0.00,0.00,0.00,17,20,17,14
1987,3313,2336,30,39,39,35,48,T,0.38,0.30,0.28,0.52,17,20,17,14
1987,2336,1586,22,30,28,24,35,T,0.32,0.20,0.28,0.23,6,11,8,5
1987,1586,2335,22,30,28,24,35,T,0.53,0.10,0.04,0.50,6,11,8,5
1987,2335,2333,19,18,17,18,20,T,0.60,0.53,0.70,0.62,8,13,9,5
1987,2333,1650,13,2,21,15,75,T,0.25,0.14,0.06,0.14,12,15,13,11
1987,1650,1806,17,14,11,9,16,T,0.14,0.07,0.22,0.26,9,11,13,11
1987,1806,2332,17,14,11,9,16,T,0.30,0.77,0.57,1.22,9,11,13,11
1987,2332,1640,26,22,21,19,36,F,0.15,0.14,0.24,0.23,15,13,14,13
1987,1640,1639,26,22,21,19,36,F,0.15,0.14,0.24,0.23,15,13,14,13
1987,1639,3374,26,22,21,19,36,T,0.05,0.04,0.15,0.08,15,13,14,13
1987,3374,3376,18,26,26,23,43,T,0.03,0.00,0.00,0.00,12,9,12,13
1987,3376,1637,23,16,19,19,25,T,0.06,0.07,0.00,0.00,9,8,9,11
1987,1637,1638,23,16,19,19,25,T,0.02,0.05,0.18,0.28,9,8,9,11
1987,1638,2330,33,35,34,30,47,T,0.06,0.04,0.08,0.26,11,9,9,12
1987,2330,2329,17,17,1,18,24,T,0.21,0.04,0.24,0.08,9,10,6,12
1987,2329,2328,29,31,3,25,48,T,0.00,0.00,0.00,0.00,14,10,7,14
1987,2328,2327,29,31,3,25,48,T,0.00,0.00,0.00,0.00,14,10,7,14
1987,2327,2395,20,20,25,25,21,T,0.44,0.53,0.25,0.23,23,16,16,20
1987,2395,2396,33,38,31,28,49,T,0.14,0.06,0.09,0.10,19,16,15,19
1987,2396,1801,33,38,31,28,49,T,0.00,0.08,0.05,0.06,19,16,15,19
1987,1801,1666,37,38,35,23,43,F,0.00,0.00,0.00,0.00,20,15,17,19
1987,1666,2390,37,38,35,23,43,F,0.00,0.00,0.00,0.00,20,15,17,19
1987,2390,3335,37,38,35,23,43,F,0.00,0.00,0.00,0.00,20,15,17,19
1987,3335,2389,37,38,35,23,43,T,0.27,0.35,0.52,1.27,20,15,17,19
1987,2389,1677,39,42,41,41,46,F,0.00,0.00,0.00,0.00,21,19,18,17
1987,1677,1676,39,42,41,41,46,F,0.00,0.00,0.00,0.00,21,19,18,17
1987,1676,1674,39,42,41,41,46,F,0.00,0.00,0.00,0.00,21,19,18,17
1987,1674,2441,39,42,41,41,46,T,0.00,0.00,0.00,0.00,21,19,18,17
1987,2441,2399,43,43,44,44,59,T,0.00,0.00,0.00,0.00,15,9,12,13
1987,2399,1682,42,53,45,49,56,F,0.00,0.00,0.00,0.00,10,3,8,10
1987,1682,3252,42,53,45,49,56,F,0.00,0.00,0.00,0.00,10,3,8,10
1987,3252,2400,42,53,45,49,56,T,0.00,0.00,0.00,0.00,10,3,8,10
1987,1692,1700,43,44,43,48,50,F,0.00,0.00,0.00,0.00,3,2,3,2
1987,1700,1923,43,44,43,48,50,F,0.00,0.00,0.00,0.00,3,2,3,2
1987,1923,2402,43,44,43,48,50,T,0.16,0.19,0.10,0.00,3,2,3,2
1987,2275,1775,17,13,20,6,13,T,0.32,0.00,0.10,0.89,2,3,1,3
1987,1775,2276,17,13,20,6,13,T,0.07,0.61,0.00,1.02,2,3,1,3
1987,2276,1467,20,16,14,39,15,F,0.18,0.10,0.26,0.00,2,2,1,2
1987,1467,1468,20,16,14,39,15,F,0.18,0.10,0.26,0.00,2,2,1,2
1987,1468,1469,20,16,14,39,15,F,0.18,0.10,0.26,0.00,2,2,1,2
1987,1469,1473,20,16,14,39,15,T,0.49,0.35,0.74,0.00,2,2,1,2
1987,1473,2286,28,39,28,39,42,F,0.13,0.00,0.09,0.00,2,2,1,2
1987,2286,1474,28,39,28,39,42,F,0.13,0.00,0.09,0.00,2,2,1,2
1987,1474,1416,28,39,28,39,42,F,0.13,0.00,0.09,0.00,2,2,1,2
1987,1416,2292,28,39,28,39,42,T,0.00,0.00,0.00,0.00,2,2,1,2
1987,2292,3158,55,55,0,38,57,T,0.00,0.00,0.00,0.00,2,2,0,2
1987,3158,1475,14,22,24,18,26,F,0.00,0.14,0.00,0.00,7,3,3,7
1987,1475,3602,14,22,24,18,26,F,0.00,0.14,0.00,0.00,7,3,3,7
1987,3602,2294,14,22,24,18,26,T,0.77,0.41,0.58,0.76,7,3,3,7
1987,2294,1478,35,42,37,6,51,T,0.07,0.00,0.00,0.00,11,6,10,10
1987,1478,2296,35,42,37,6,51,T,0.09,0.00,0.06,0.13,11,6,10,10
1987,2296,2299,44,46,41,17,62,T,0.07,0.00,0.00,0.04,12,6,11,10
1987,2299,3182,44,46,41,17,62,T,0.00,0.00,0.00,0.00,12,6,11,10
1987,3182,3184,47,58,53,45,77,T,0.00,0.00,0.00,0.00,5,3,5,4
1987,3184,1460,30,35,31,30,40,F,0.06,0.06,0.04,0.10,12,10,8,13
1987,1460,1440,30,35,31,30,40,F,0.06,0.06,0.04,0.10,12,10,8,13
1987,1440,3086,30,35,31,30,40,F,0.06,0.06,0.04,0.10,12,10,8,13
1987,3086,2488,30,35,31,30,40,F,0.06,0.06,0.04,0.10,12,10,8,13
1987,2488,2301,30,35,31,30,40,T,1.04,0.55,0.44,0.77,12,10,8,13
1987,2301,2302,27,30,30,20,35,T,0.60,0.43,0.43,0.73,14,11,13,15
1987,2359,1446,41,51,47,39,51,F,0.05,0.00,0.01,0.06,6,3,5,3
1987,1446,3417,41,51,47,39,51,F,0.05,0.00,0.01,0.06,6,3,5,3
1987,3417,3418,41,51,47,39,51,F,0.05,0.00,0.01,0.06,6,3,5,3
1987,3418,2357,41,51,47,39,51,T,0.42,0.00,0.24,0.52,6,3,5,3
1987,2357,2485,51,52,57,57,57,T,0.00,0.00,0.00,0.00,1,1,1,1
1987,2485,1448,51,52,57,57,57,T,0.00,0.00,0.00,0.00,1,1,1,1
1987,1448,2485,0,54,0,0,0,T,0.00,0.00,0.00,0.00,0,1,0,0
1987,2485,2357,0,54,0,0,0,T,0.00,0.00,0.00,0.00,0,1,0,0
1987,3418,3417,32,48,48,46,52,F,0.01,0.04,0.08,0.08,7,3,10,4
1987,3417,1446,32,48,48,46,52,F,0.01,0.04,0.08,0.08,7,3,10,4
1987,1446,2359,32,48,48,46,52,T,1.21,0.24,0.10,0.11,7,3,10,4
1987,2359,3480,49,52,53,40,62,F,0.00,0.00,0.00,0.00,2,2,4,2
1987,3480,3387,49,52,53,40,62,F,0.00,0.00,0.00,0.00,2,2,4,2
1987,3387,2302,49,52,53,40,62,T,0.00,0.00,0.00,0.12,2,2,4,2
1987,2302,2301,44,33,33,31,39,T,0.00,0.13,0.29,0.43,2,4,7,4
1987,2301,2488,25,39,40,37,47,F,0.05,0.08,0.04,0.08,7,3,8,4
1987,2488,3086,25,39,40,37,47,F,0.05,0.08,0.04,0.08,7,3,8,4
1987,3086,1440,25,39,40,37,47,F,0.05,0.08,0.04,0.08,7,3,8,4
1987,1440,1460,25,39,40,37,47,F,0.05,0.08,0.04,0.08,7,3,8,4
1987,1460,3184,25,39,40,37,47,T,0.00,0.00,0.00,0.00,7,3,8,4
1987,3184,3182,56,72,43,72,78,T,0.00,0.00,0.00,0.00,3,1,4,1
1987,3182,2299,28,33,37,42,34,T,0.14,0.18,0.08,0.04,4,3,5,6
1987,2299,2296,28,33,37,42,34,T,0.42,0.00,0.24,0.06,4,3,5,6
1987,2296,1478,20,29,37,18,32,T,0.00,0.00,0.00,0.12,6,4,5,7
1987,1478,2294,20,29,37,18,32,T,1.58,0.69,0.30,1.94,6,4,5,7
1987,2294,3602,26,38,36,34,39,F,0.00,0.00,0.00,0.00,4,2,3,3
1987,3602,1475,26,38,36,34,39,F,0.00,0.00,0.00,0.00,4,2,3,3
1987,1475,3158,26,38,36,34,39,T,0.00,0.00,0.00,0.00,4,2,3,3
1987,3158,2292,38,0,41,41,41,T,0.00,0.00,0.00,0.00,2,0,1,1
1987,2292,1416,22,0,39,20,43,F,0.08,0.00,0.00,0.00,3,0,4,1
1987,1416,1474,22,0,39,20,43,F,0.08,0.00,0.00,0.00,3,0,4,1
1987,1474,2286,22,0,39,20,43,F,0.08,0.00,0.00,0.00,3,0,4,1
1987,2286,1473,22,0,39,20,43,T,0.00,0.00,0.08,0.70,3,0,4,1
1987,1473,1469,17,21,17,18,24,F,0.21,0.21,0.00,0.31,5,2,3,2
1987,1469,1468,17,21,17,18,24,F,0.21,0.21,0.00,0.31,5,2,3,2
1987,1468,1467,17,21,17,18,24,F,0.21,0.21,0.00,0.31,5,2,3,2
1987,1467,2276,17,21,17,18,24,T,0.29,0.00,0.00,0.00,5,2,3,2
1987,2276,1775,14,20,17,18,24,T,0.28,0.11,0.20,0.35,7,4,10,3
1987,1775,2275,14,20,17,18,24,T,0.12,0.07,0.01,0.00,7,4,10,3
1987,4776,4777,26,24,28,23,28,T,0.23,0.50,0.31,0.25,12,11,17,7
1987,4777,2285,35,33,32,28,38,T,0.00,0.06,0.05,0.29,12,12,13,9
1987,2285,2287,21,31,29,23,38,F,0.38,0.08,0.18,0.21,11,12,16,7
1987,2287,3053,21,31,29,23,38,F,0.38,0.08,0.18,0.21,11,12,16,7
1987,3053,2288,21,31,29,23,38,F,0.38,0.08,0.18,0.21,11,12,16,7
1987,2288,2289,21,31,29,23,38,T,0.12,0.00,0.00,0.00,11,12,16,7
1987,2289,3152,9,25,18,7,32,T,0.38,0.02,0.15,0.65,10,11,14,6
1987,3152,3054,27,26,26,19,28,F,0.06,0.04,0.33,0.40,11,12,15,9
1987,3054,2290,27,26,26,19,28,F,0.06,0.04,0.33,0.40,11,12,15,9
1987,2290,1432,27,26,26,19,28,F,0.06,0.04,0.33,0.40,11,12,15,9
1987,1432,1434,27,26,26,19,28,T,0.23,0.93,0.51,0.92,11,12,15,9
1987,1434,2300,29,10,30,25,34,T,0.00,0.00,0.16,0.00,8,11,10,10
1987,2300,3183,41,41,47,51,93,T,0.00,0.00,0.00,0.00,7,9,11,5
1987,3183,1459,8,39,40,30,52,F,0.04,0.01,0.02,0.06,7,9,10,10
1987,1459,1458,8,39,40,30,52,F,0.04,0.01,0.02,0.06,7,9,10,10
1987,1458,1457,8,39,40,30,52,F,0.04,0.01,0.02,0.06,7,9,10,10
1987,1457,3087,8,39,40,30,52,F,0.04,0.01,0.02,0.06,7,9,10,10
1987,3087,2304,8,39,40,30,52,F,0.04,0.01,0.02,0.06,7,9,10,10
1987,2304,3088,8,39,40,30,52,F,0.04,0.01,0.02,0.06,7,9,10,10
1987,3088,2306,8,39,40,30,52,T,0.33,0.30,0.08,0.14,7,9,10,10
1987,2306,1799,24,32,30,19,47,F,0.04,0.00,0.00,0.01,20,16,19,16
1987,1799,3390,24,32,30,19,47,F,0.04,0.00,0.00,0.01,20,16,19,16
1987,3390,3388,24,32,30,19,47,F,0.04,0.00,0.00,0.01,20,16,19,16
1987,3388,2350,24,32,30,19,47,T,0.35,0.22,0.24,0.52,20,16,19,16
1987,2350,1455,31,39,34,36,47,T,0.00,0.00,0.00,0.00,9,4,12,6
1987,1455,2351,31,39,34,36,47,T,0.16,0.00,0.24,0.08,9,4,12,6
1987,2351,3436,0,40,28,35,**,T,0.00,0.00,0.05,0.00,0,2,4,4
1987,3436,1454,0,39,44,42,0,T,0.00,0.00,0.00,0.00,0,1,2,4
1987,1454,2354,0,39,44,42,0,T,0.00,0.00,0.00,0.00,0,1,2,4
1987,2354,1501,36,36,38,36,38,F,0.07,0.00,0.05,0.10,10,1,11,9
1987,1501,2355,36,36,38,36,38,F,0.07,0.00,0.05,0.10,10,1,11,9
1987,2355,1502,36,36,38,36,38,F,0.07,0.00,0.05,0.10,10,1,11,9
1987,1502,2360,36,36,38,36,38,T,0.22,0.55,0.45,0.19,10,1,11,9
1987,2360,1508,38,40,42,40,43,F,0.00,0.00,0.00,0.00,3,2,3,2
1987,1508,1509,38,40,42,40,43,F,0.00,0.00,0.00,0.00,3,2,3,2
1987,1509,1911,38,40,42,40,43,F,0.00,0.00,0.00,0.00,3,2,3,2
1987,1911,1510,38,40,42,40,43,T,0.00,0.00,0.00,0.00,3,2,3,2
1987,1510,1910,37,40,38,32,44,T,0.00,0.00,0.00,0.00,5,2,3,2
1987,1910,1520,37,40,38,32,44,T,0.00,0.00,0.00,0.00,5,2,3,2
1987,1520,1521,38,35,24,35,42,T,0.00,0.00,0.00,0.00,5,4,7,3
1987,2410,1521,0,47,36,44,0,T,0.00,0.00,0.00,0.00,0,1,2,2
1987,1521,1520,25,37,36,26,44,T,0.00,0.00,0.01,0.00,5,6,9,6
1987,1520,1910,42,43,41,37,49,T,0.00,0.00,0.00,0.00,6,5,7,4
1987,1910,1510,42,43,41,37,49,T,0.00,0.00,0.00,0.00,6,5,7,4
1987,1510,1911,36,39,39,35,46,F,0.00,0.00,0.00,0.00,5,6,8,4
1987,1911,1509,36,39,39,35,46,F,0.00,0.00,0.00,0.00,5,6,8,4
1987,1509,1508,36,39,39,35,46,F,0.00,0.00,0.00,0.00,5,6,8,4
1987,1508,2360,36,39,39,35,46,T,0.16,0.11,0.19,0.26,5,6,8,4
1987,2360,1502,37,39,38,41,40,F,0.10,0.07,0.04,0.00,9,2,10,4
1987,1502,2355,37,39,38,41,40,F,0.10,0.07,0.04,0.00,9,2,10,4
1987,2355,1501,37,39,38,41,40,F,0.10,0.07,0.04,0.00,9,2,10,4
1987,1501,2354,37,39,38,41,40,T,0.00,0.00,0.00,0.00,9,2,10,4
1987,2354,1454,38,42,39,39,44,T,0.00,0.00,0.00,0.00,2,2,1,2
1987,1454,3436,38,42,39,39,44,T,0.00,0.00,0.00,0.00,2,2,1,2
1987,3436,2351,24,31,27,22,34,T,0.09,0.02,0.00,0.14,9,6,4,6
1987,2351,1455,16,36,36,37,41,T,0.00,0.00,0.00,0.00,24,5,17,6
1987,1455,2350,16,36,36,37,41,T,1.99,0.14,0.14,0.19,24,5,17,6
1987,2350,3388,12,23,26,15,27,F,0.03,0.01,0.00,0.06,31,8,21,8
1987,3388,3390,12,23,26,15,27,F,0.03,0.01,0.00,0.06,31,8,21,8
1987,3390,1799,12,23,26,15,27,F,0.03,0.01,0.00,0.06,31,8,21,8
1987,1799,2306,12,23,26,15,27,T,1.31,0.84,0.54,1.70,31,8,21,8
1987,2306,3088,38,40,38,41,43,F,0.06,0.01,0.01,0.01,8,5,5,4
1987,3088,2304,38,40,38,41,43,F,0.06,0.01,0.01,0.01,8,5,5,4
1987,2304,3087,38,40,38,41,43,F,0.06,0.01,0.01,0.01,8,5,5,4
1987,3087,1457,38,40,38,41,43,F,0.06,0.01,0.01,0.01,8,5,5,4
1987,1457,1458,38,40,38,41,43,F,0.06,0.01,0.01,0.01,8,5,5,4
1987,1458,1459,38,40,38,41,43,F,0.06,0.01,0.01,0.01,8,5,5,4
1987,1459,3183,38,40,38,41,43,T,0.00,0.00,0.23,0.00,8,5,5,4
1987,3183,2300,48,0,36,0,48,T,0.00,0.00,0.00,0.00,1,0,2,0
1987,2300,1434,15,11,9,7,11,T,0.16,0.25,0.52,0.83,7,2,6,3
1987,1434,1432,21,26,31,29,32,F,0.22,0.24,0.15,0.20,3,3,5,4
1987,1432,2290,21,26,31,29,32,F,0.22,0.24,0.15,0.20,3,3,5,4
1987,2290,3054,21,26,31,29,32,F,0.22,0.24,0.15,0.20,3,3,5,4
1987,3054,3152,21,26,31,29,32,T,0.00,0.00,0.00,0.00,3,3,5,4
1987,3152,2289,34,25,0,76,34,T,0.00,0.00,0.00,0.00,1,1,0,0
1987,2289,2288,20,24,28,29,28,F,0.04,0.29,0.09,0.00,4,2,5,3
1987,2288,3053,20,24,28,29,28,F,0.04,0.29,0.09,0.00,4,2,5,3
1987,3053,2287,20,24,28,29,28,F,0.04,0.29,0.09,0.00,4,2,5,3
1987,2287,2285,20,24,28,29,28,T,0.18,0.14,0.12,0.08,4,2,5,3
1987,2285,4777,23,23,27,20,32,T,0.15,0.29,0.00,0.28,5,2,5,4
1987,4777,4776,23,39,27,29,35,T,0.67,0.00,0.24,0.46,6,3,4,4
1987,1521,2410,0,44,35,48,0,T,0.00,0.00,0.00,0.00,0,2,1,1
1987,2271,3077,26,28,29,25,32,F,0.06,0.01,0.03,0.09,7,10,10,5
1987,3077,1481,26,28,29,25,32,F,0.06,0.01,0.03,0.09,7,10,10,5
1987,1481,3150,26,28,29,25,32,F,0.06,0.01,0.03,0.09,7,10,10,5
1987,3150,1370,26,28,29,25,32,F,0.06,0.01,0.03,0.09,7,10,10,5
1987,1370,2910,26,28,29,25,32,F,0.06,0.01,0.03,0.09,7,10,10,5
1987,2910,1369,26,28,29,25,32,T,0.00,0.00,0.00,0.00,7,10,10,5
1987,1672,1565,36,40,36,42,44,T,0.00,0.00,0.00,0.00,2,4,3,4
1987,1565,1673,36,40,36,42,44,T,0.00,0.00,0.00,0.00,2,4,3,4
1987,1673,2441,36,42,39,25,46,T,0.00,0.00,0.00,0.00,5,3,7,6
1987,2441,1673,38,38,40,33,48,T,0.00,0.00,0.00,0.00,13,19,14,12
1987,1673,1565,38,37,43,47,49,T,0.00,0.00,0.00,0.00,2,4,2,1
1987,1565,1672,38,37,43,47,49,T,0.00,0.12,0.00,0.00,2,4,2,1
1987,2234,1384,27,28,27,8,29,F,0.00,0.00,0.00,0.00,4,2,2,2
1987,1384,1383,27,28,27,8,29,F,0.00,0.00,0.00,0.00,4,2,2,2
1987,1383,2235,27,28,27,8,29,T,0.29,0.37,0.35,0.00,4,2,2,2
1987,2235,1382,18,38,17,9,30,T,0.00,0.00,0.00,0.00,3,2,3,2
1987,1382,2246,18,38,17,9,30,T,1.46,0.00,0.62,0.00,3,2,3,2
1987,2246,1609,34,34,31,13,37,T,0.00,0.00,0.00,0.00,5,17,6,7
1987,1609,2320,34,34,31,13,37,T,0.14,0.35,0.38,3.08,5,17,6,7
1987,2320,1603,23,30,22,17,32,F,0.07,0.03,0.24,0.09,5,14,4,7
1987,1603,1605,23,30,22,17,32,F,0.07,0.03,0.24,0.09,5,14,4,7
1987,1605,2319,23,30,22,17,32,T,0.69,0.09,0.66,0.69,5,14,4,7
1987,2319,1648,32,29,29,31,34,T,0.15,0.16,0.04,0.04,4,4,6,8
1987,1648,1647,32,29,29,31,34,T,0.00,0.12,0.06,0.08,4,4,6,8
1987,1647,1644,31,24,25,30,19,T,0.05,0.41,0.38,0.17,4,3,2,3
1987,1644,1647,26,28,32,25,38,T,0.25,0.15,0.11,0.31,11,10,16,4
1987,1647,1648,25,26,26,21,29,T,0.05,0.02,0.05,0.04,15,14,24,11
1987,1648,2319,25,26,26,21,29,T,0.48,0.45,0.43,0.69,15,14,24,11
1987,2319,1605,23,28,27,26,29,F,0.14,0.10,0.06,0.12,24,17,27,12
1987,1605,1603,23,28,27,26,29,F,0.14,0.10,0.06,0.12,24,17,27,12
1987,1603,2320,23,28,27,26,29,T,0.49,0.31,0.34,0.45,24,17,27,12
1987,2320,1609,33,37,33,33,39,T,0.00,0.00,0.00,0.00,27,20,33,13
1987,1609,2246,33,37,33,33,39,T,0.27,0.19,0.31,0.25,27,20,33,13
1987,2246,1382,28,34,31,31,39,T,0.00,0.00,0.00,0.00,21,13,20,10
1987,1382,2235,28,34,31,31,39,T,0.37,0.23,0.20,0.19,21,13,20,10
1987,2235,1383,22,30,29,24,31,F,0.00,0.00,0.00,0.00,21,13,20,10
1987,1383,1384,22,30,29,24,31,F,0.00,0.00,0.00,0.00,21,13,20,10
1987,1384,2234,22,30,29,24,31,T,1.11,0.35,0.27,0.45,21,13,20,10
1987,2329,3331,48,39,34,40,44,T,0.00,0.00,0.00,0.00,1,1,4,6
1987,3331,1963,48,39,34,40,44,T,0.00,0.23,0.06,0.04,1,1,4,6
1987,1963,2384,13,10,10,9,12,T,0.26,0.36,0.46,0.41,3,3,4,8
1987,1310,3373,3,18,16,1,34,T,0.54,0.00,0.00,0.72,3,1,2,6
1987,3373,3371,24,22,25,13,29,T,0.20,0.40,0.17,0.32,3,2,3,7
1987,3371,2460,23,26,22,19,29,F,0.18,0.10,0.16,0.15,7,8,4,8
1987,2460,1969,23,26,22,19,29,F,0.18,0.10,0.16,0.15,7,8,4,8
1987,1969,2379,23,26,22,19,29,F,0.18,0.10,0.16,0.15,7,8,4,8
1987,2379,2444,23,26,22,19,29,T,0.33,0.15,0.00,0.53,7,8,4,8
1987,2444,1771,29,34,33,35,36,F,0.10,0.06,0.07,0.02,9,10,10,6
1987,1771,1773,29,34,33,35,36,F,0.10,0.06,0.07,0.02,9,10,10,6
1987,1773,2378,29,34,33,35,36,F,0.10,0.06,0.07,0.02,9,10,10,6
1987,2378,3499,29,34,33,35,36,F,0.10,0.06,0.07,0.02,9,10,10,6
1987,3499,3497,29,34,33,35,36,F,0.10,0.06,0.07,0.02,9,10,10,6
1987,3497,3327,29,34,33,35,36,F,0.10,0.06,0.07,0.02,9,10,10,6
1987,3327,3466,29,34,33,35,36,F,0.10,0.06,0.07,0.02,9,10,10,6
1987,3466,2368,29,34,33,35,36,T,0.61,0.11,0.22,0.35,9,10,10,6
1987,2368,3467,19,20,27,16,31,F,0.03,0.03,0.02,0.06,6,5,10,5
1987,3467,1566,19,20,27,16,31,F,0.03,0.03,0.02,0.06,6,5,10,5
