LINKID,LENGTH,ROUTETYP,AREACODE,LANES,VDF,LINKFLOW,SPEED,LANEFLOW,DELAY,SPEEDFF,LLENGTH,LSPEED,LSPEEDFF,LLANES,LLANEFLO,LDELAY,VCR,VCR2,VCR3,VCR4,INBELT,RURAL,LOSTSPD,VCR5,VCR6,VCR7,LANES1,LANES2,LANES3,LANES4,TIMECONG,TIMEFF,LINKDEL,LINKDELRAT,ESTSPD,SQDERR,SQRTLEN,DELPMIL,RT4,RT3,RT2,ESTTIME,ACTTIME,ACTTIMFF,FLOWDEL,APPRDEL
13802438,0.41,2,21,1,19,656.64,31,656.64,0.62,43,-0.8915981192837836,3.4339872044851463,3.7612001156935624,0,6.487135923102295,-0.4780358009429998,0.43776,0.19163381759999998,0.08388961999257599,0.03672352004795006,0,0,12,0.01607608813619062,0.007037468342498805,0.0030807221416122767,1,0,0,0,0.7935483870967741,0.5720930232558139,0.2214553638409602,0.38709677419354827,27.92164,9.4763002896,0.6403124237432849,1.5121951219512195,0,0,1,0.8810370737535473,0.7935483870967741,0.5720930232558139,0.0930294680835213,0.07744968193258006
14511452,0.79,2,42,1,20,600.93,28,600.93,0,44,-0.23572233352106983,3.332204510175204,3.784189633918261,0,6.398478455205996,,0.40062,0.16049638439999997,0.06429806151832798,0.025759089405472554,0,0,16,0.010319606397620414,0.00413424071501469,0.0016562595152491849,1,0,0,0,1.692857142857143,1.0772727272727274,0.6155844155844157,0.5714285714285714,32.46927,19.974374332900016,0.8888194417315589,0,0,0,1,1.4598418751022122,1.692857142857143,1.0772727272727274,0.1241015263884262,0
14512356,1.42,2,43,1,20,889.44,37,889.44,0,43,0.35065687161316933,3.6109179126442243,3.7612001156935624,0,6.790592051205159,,0.59296,0.35160156160000006,0.20848566196633606,0.12362365811955864,0,0,6,0.0733038843185735,0.043466271245541345,0.025773760197756197,1,0,0,0,2.3027027027027023,1.9813953488372091,0.32130735386549314,0.16216216216216206,32.17996,23.23278560159999,1.1916375287812984,0,0,0,1,2.6476105004481045,2.3027027027027023,1.9813953488372091,0.32259701864457746,0
14521451,0.79,2,42,1,20,853.38,37,853.38,0,43,-0.23572233352106983,3.6109179126442243,3.7612001156935624,0,6.749204934810192,,0.56892,0.32366996639999995,0.18414231728428795,0.1047622471493771,0,0,6,0.05960133764822362,0.03390839301482738,0.01929116295399559,1,0,0,0,1.2810810810810813,1.102325581395349,0.17875549968573234,0.16216216216216228,30.69202,39.790611680400005,0.8888194417315589,0,0,0,1,1.544375378355677,1.2810810810810813,1.102325581395349,0.18915989331816485,0
14522354,0.79,2,42,1,20,437,28,437,0,44,-0.23572233352106983,3.332204510175204,3.784189633918261,0,6.07993319509559,,0.29133333333333333,0.08487511111111111,0.024726949037037038,0.007203784486123457,0,0,16,0.0020987025469573007,0.0006114220086802269,0.00017812761186217278,1,0,0,0,1.692857142857143,1.0772727272727274,0.6155844155844157,0.5714285714285714,33.28892,27.972674766399972,0.8888194417315589,0,0,0,1,1.4238972006301198,1.692857142857143,1.0772727272727274,0.08803342942469117,0
14543436,0.3499999999999999,2,42,1,8,922.48,38,922.48,0,44,-1.0498221244986778,3.6375861597263857,3.784189633918261,0,6.827065695462861,,0.6149866666666667,0.3782086001777778,0.23259324632799766,0.1430417452484342,0,0,6,0.08796876610451705,0.0540996182373966,0.033270543887755744,1,0,0,0,0.5526315789473684,0.4772727272727272,0.07535885167464118,0.1578947368421053,29.6964,68.94977295999999,0.5916079783099616,0,0,0,1,0.7071564230007676,0.5526315789473684,0.4772727272727272,0.09539753626490766,0
14552350,0.47,2,42,1,8,859.51,16,859.51,1.99,41,-0.7550225842780328,2.772588722239781,3.713572066704308,0,6.756362459426542,0.688134638736401,0.5730066666666667,0.32833664004444446,0.1881390836564003,0.10780494919567508,0,0,25,0.061772954588783124,0.03539631479906999,0.020282324355299097,1,0,0,0,1.7625,0.6878048780487804,1.0746951219512195,1.5625,19.96433,15.715912348900003,0.6855654600401044,4.23404255319149,0,0,1,1.412519228043215,1.7625,0.6878048780487804,0.2510249958629398,0.4265688599596229
14552351,0.42,2,42,1,8,358.02,31,358.02,0.16,47,-0.8675005677047231,3.4339872044851463,3.8501476017100584,0,5.880588850762045,-1.8325814637483102,0.23867999999999998,0.05696814239999999,0.013597156228031997,0.0032453692485066767,0,0,16,0.0007746047322335735,0.0001848826574895093,4.412779268959608e-05,1,0,0,0,0.8129032258064516,0.5361702127659574,0.27673301304049414,0.5161290322580645,33.53994,6.451295203600007,0.648074069840786,0.380952380952381,0,0,1,0.7513430256583643,0.8129032258064516,0.5361702127659574,0.03821352714834658,0.015241619206933343
14562306,0.43,2,37,1,17,1107.74,7,1107.74,1.02,25,-0.843970070294529,1.9459101490553132,3.2188758248682006,0,7.010077182731247,0.01980262729617973,0.7384933333333333,0.5453724033777778,0.4027538840784664,0.2974310583660536,0,0,18,0.21965085372960816,0.16221069114029077,0.11979151400249713,1,0,0,0,3.685714285714286,1.032,2.653714285714286,2.5714285714285716,14.6763,58.925581689999994,0.6557438524302001,2.372093023255814,0,0,1,1.757936264589849,3.685714285714286,1.032,0.4830534930255379,0.4074032971692896
15012354,0.67,2,42,1,9,983.25,37,983.25,0,41,-0.40047756659712525,3.6109179126442243,3.713572066704308,0,6.890863411311919,,0.6555,0.42968025,0.281655403875,0.18462511724006248,0,0,4,0.12102176435086094,0.07932976653198934,0.05200066196171901,1,0,0,0,1.0864864864864865,0.9804878048780489,0.10599868160843762,0.10810810810810811,28.69491,68.97451990809999,0.8185352771872451,0,0,0,1,1.4009453244495278,1.0864864864864865,0.9804878048780489,0.20561336336917968,0
