LINKID,LENGTH,ROUTETYP,AREACODE,LANES,VDF,LINKFLOW,SPEED,LANEFLOW,DELAY,SPEEDFF,LLENGTH,LSPEED,LSPEEDFF,LLANES,LLANEFLO,LDELAY,VCR,VCR2,VCR3,VCR4,INBELT,RURAL,LOSTSPD,VCR5,VCR6,VCR7,LANES1,LANES2,LANES3,LANES4,TIMECONG,TIMEFF,LINKDEL,LINKDELRAT,ESTSPD,SQDERR,SQRTLEN,DELPMIL,RT4,RT3,RT2,ESTTIME,ACTTIME,ACTTIMFF,FLOWDEL,APPRDEL,,Link Stopped Delay,Link Running Time,Approach Delay,Flow Delay,,InBelt,,,,,Rural,,,,,OUTBELT,,,
23431500,0.67,2,32,2,9,451.05,34,225.53,0,48,-0.4,3.526,3.871,0.693,5.418,        .   ,0.15,0.023,0.003,0.001,0,0,14,0,0,0,0,1,0,0,1.182,0.838,0.345,0.412,35.947,3.789,0.819,0,0,0,1,1.118,1.182,0.838,0.034,0,,0,504.2739000000001,0,15.335700000000001,,0,0,0,0,,0,0,0,0,,0,504.2739000000001,0,15.335700000000001
23431600,0.6,2,32,2,9,1967.16,15,983.58,0.84,36,-0.511,2.708,3.584,0.693,6.891,-0.174,0.656,0.43,0.282,0.185,0,0,21,0.121,0.079,0.052,0,1,0,0,2.4,1,1.4,1.4,22.068,49.957,0.775,1.4,0,0,1,1.631,2.4,1,0.298,0.231,,1652.4144000000001,3208.43796,454.41396000000003,586.21368,,0,0,0,0,,0,0,0,0,,1652.4144000000001,3208.43796,454.41396000000003,586.21368
23451500,0.42,2,32,2,9,1241.28,33,620.64,0,50,-0.868,3.497,3.912,0.693,6.431,        .   ,0.414,0.171,0.071,0.029,0,0,17,0.012,0.005,0.002,0,1,0,0,0.764,0.504,0.26,0.515,34.339,1.793,0.648,0,0,0,1,0.734,0.764,0.504,0.061,0,,0,911.09952,0,75.71808,,0,0,0,0,,0,0,0,0,,0,911.09952,0,75.71808
23452300,0.37,2,32,2,9,1418.88,17,709.44,0.18,26,-0.994,2.833,3.258,0.693,6.564,-1.715,0.473,0.224,0.106,0.05,0,0,9,0.024,0.011,0.005,0,1,0,0,1.306,0.854,0.452,0.529,20.605,12.995,0.608,0.486,0,0,1,1.077,1.306,0.854,0.159,0.039,,255.3984,1528.1337600000002,55.33632000000001,225.60192,,0,0,0,0,,0,0,0,0,,255.3984,1528.1337600000002,55.33632000000001,225.60192
23462300,0.37,2,32,2,9,1523.52,22,761.76,0.1,33,-0.994,3.091,3.497,0.693,6.636,-2.303,0.508,0.258,0.131,0.067,0,0,11,0.034,0.017,0.009,0,1,0,0,1.009,0.673,0.336,0.5,24.303,5.303,0.608,0.27,0,0,1,0.913,1.009,0.673,0.124,0.016,,152.352,1390.97376,24.37632,188.91648,,0,0,0,0,,0,0,0,0,,152.352,1390.97376,24.37632,188.91648
23591400,1,2,39,2,3,1059.84,41,529.92,0.05,51,0,3.714,3.932,0.693,6.273,-2.996,0.353,0.125,0.044,0.016,0,0,10,0.006,0.002,0.001,0,1,0,0,1.463,1.176,0.287,0.244,36.622,19.169,1,0.05,0,0,1,1.638,1.463,1.176,0.111,0.01,,52.992,1736.0179199999998,10.5984,117.64223999999999,,0,0,0,0,,0,0,0,0,,52.992,1736.0179199999998,10.5984,117.64223999999999
23593500,0.37,2,39,2,3,2590.08,49,1295.04,0,62,-0.994,3.892,4.127,0.693,7.166,        .   ,0.863,0.745,0.644,0.556,0,0,13,0.48,0.414,0.358,0,1,0,0,0.453,0.358,0.095,0.265,37.015,143.651,0.608,0,0,0,1,0.6,0.453,0.358,0.09,0,,0,1554.048,0,233.10719999999998,,0,0,0,0,,0,0,0,0,,0,1554.048,0,233.10719999999998
23621800,0.29,2,49,2,19,1002.66,21,501.33,0.02,32,-1.238,3.045,3.466,0.693,6.217,-3.912,0.334,0.112,0.037,0.012,0,0,11,0.004,0.001,0,0,1,0,0,0.829,0.544,0.285,0.524,25.233,17.915,0.539,0.069,0,0,1,0.69,0.829,0.544,0.063,0.002,,20.0532,691.8353999999999,2.0053199999999998,63.16758,,0,0,0,0,,0,0,0,0,,20.0532,691.8353999999999,2.0053199999999998,63.16758
23623200,0.22,2,49,2,17,797.12,18,398.56,0.21,47,-1.514,2.89,3.85,0.693,5.988,-1.561,0.266,0.071,0.019,0.005,0,0,29,0.001,0,0,0,1,0,0,0.733,0.281,0.452,1.611,32.444,208.63,0.469,0.955,0,0,1,0.407,0.733,0.281,0.024,0.011,,167.3952,324.42784,8.76832,19.13088,,0,0,0,0,,0,0,0,0,,167.3952,324.42784,8.76832,19.13088
23623300,0.18,2,49,2,8,952.38,16,476.19,0.13,39,-1.715,2.773,3.664,0.693,6.166,-2.04,0.317,0.101,0.032,0.01,0,0,23,0.003,0.001,0,0,1,0,0,0.675,0.277,0.398,1.438,28.185,148.463,0.424,0.722,0,0,1,0.383,0.675,0.277,0.03,0.008,,123.8094,364.76154,7.61904,28.5714,,0,0,0,0,,0,0,0,0,,123.8094,364.76154,7.61904,28.5714
23683500,0.13,2,60,2,8,2541.84,34,1270.92,0,37,-2.04,3.526,3.611,0.693,7.147,        .   ,0.847,0.718,0.608,0.515,0,0,3,0.437,0.37,0.313,0,1,0,0,0.229,0.211,0.019,0.088,23.625,107.648,0.361,0,0,0,1,0.33,0.229,0.211,0.07,0,,0,838.8072000000001,0,177.92880000000002,,0,0,0,0,,0,0,0,0,,0,838.8072000000001,0,177.92880000000002
23683500,0.17,2,60,2,8,984.06,19,492.03,0.03,31,-1.772,2.944,3.434,0.693,6.199,-3.507,0.328,0.108,0.035,0.012,0,0,12,0.004,0.001,0,0,1,0,0,0.537,0.329,0.208,0.632,24.402,29.182,0.412,0.176,0,0,1,0.418,0.537,0.329,0.038,0.002,,29.5218,411.33707999999996,1.9681199999999999,37.394279999999995,,0,0,0,0,,0,0,0,0,,29.5218,411.33707999999996,1.9681199999999999,37.394279999999995
23701800,0.21,2,59,2,19,361.08,23,180.54,0.08,28,-1.561,3.135,3.332,0.693,5.196,-2.526,0.12,0.014,0.002,0,0,0,5,0,0,0,0,1,0,0,0.548,0.45,0.098,0.217,24.299,1.687,0.458,0.381,0,0,1,0.519,0.548,0.45,0.019,0.007,,28.8864,187.40052,2.52756,6.860519999999999,,0,0,0,0,,0,0,0,0,,28.8864,187.40052,2.52756,6.860519999999999
23703500,0.06,2,59,2,19,890.46,20,445.23,0.05,22,-2.813,2.996,3.091,0.693,6.099,-2.996,0.297,0.088,0.026,0.008,0,0,2,0.002,0.001,0,0,1,0,0,0.18,0.164,0.016,0.1,19.621,0.144,0.245,0.833,0,0,1,0.183,0.18,0.164,0.019,0.002,,44.523,162.95418,1.78092,16.91874,,0,0,0,0,,0,0,0,0,,44.523,162.95418,1.78092,16.91874
23753300,0.2,2,59,2,17,775.2,19,387.6,0.24,23,-1.609,2.944,3.135,0.693,5.96,-1.427,0.258,0.067,0.017,0.004,0,0,4,0.001,0,0,0,1,0,0,0.632,0.522,0.11,0.211,19.953,0.908,0.447,1.2,0,0,1,0.601,0.632,0.522,0.053,0.03,,186.048,465.8952,23.256,41.0856,,0,0,0,0,,0,0,0,0,,186.048,465.8952,23.256,41.0856
23763300,0.47,2,59,2,17,1260.72,8,630.36,0,36,-0.755,2.079,3.584,0.693,6.446,        .   ,0.42,0.177,0.074,0.031,0,0,28,0.013,0.006,0.002,0,1,0,0,3.525,0.783,2.742,3.5,27.213,369.13,0.686,0,0,0,1,1.036,3.525,0.783,0.108,0,,0,1306.10592,0,136.15776,,0,0,0,0,,0,0,0,0,,0,1306.10592,0,136.15776
23861800,0.21,2,69,2,9,1401.65,29,700.83,0,43,-1.561,3.367,3.761,0.693,6.552,        .   ,0.467,0.218,0.102,0.048,0,0,14,0.022,0.01,0.005,0,1,0,0,0.434,0.293,0.141,0.483,29.777,0.604,0.458,0,0,0,1,0.423,0.434,0.293,0.045,0,,0,592.89795,0,63.07425,,0,0,0,0,,0,0,0,0,,0,592.89795,0,63.07425
23863300,0.15,2,69,2,17,1999.17,23,999.59,0,29,-1.897,3.135,3.367,0.693,6.907,        .   ,0.666,0.444,0.296,0.197,0,0,6,0.131,0.088,0.058,0,1,0,0,0.391,0.31,0.081,0.261,20.914,4.35,0.387,0,0,0,1,0.43,0.391,0.31,0.083,0,,0,859.6431,0,165.93111000000002,,0,0,0,0,,0,0,0,0,,0,859.6431,0,165.93111000000002
23863300,0.2,2,69,2,19,592.67,35,296.34,0.02,38,-1.609,3.555,3.638,0.693,5.692,-3.912,0.198,0.039,0.008,0.002,0,0,3,0,0,0,0,1,0,0,0.343,0.316,0.027,0.086,29.109,34.701,0.447,0.1,0,0,1,0.412,0.343,0.316,0.02,0.001,,11.853399999999999,244.18003999999996,0.5926699999999999,11.853399999999999,,0,0,0,0,,0,0,0,0,,11.853399999999999,244.18003999999996,0.5926699999999999,11.853399999999999
23863300,0.12,2,69,2,19,805.1,30,402.55,0,40,-2.12,3.401,3.689,0.693,5.998,        .   ,0.268,0.072,0.019,0.005,0,0,10,0.001,0,0,0,1,0,0,0.24,0.18,0.06,0.333,29.485,0.265,0.346,0,0,0,1,0.244,0.24,0.18,0.016,0,,0,196.4444,0,12.8816,,0,0,0,0,,0,0,0,0,,0,196.4444,0,12.8816
23871800,0.39,2,69,2,9,873.97,36,436.99,0,40,-0.942,3.584,3.689,0.693,6.08,        .   ,0.291,0.085,0.025,0.007,0,0,4,0.002,0.001,0,0,1,0,0,0.65,0.585,0.065,0.111,30.028,35.668,0.624,0,0,0,1,0.779,0.65,0.585,0.053,0,,0,680.82263,0,46.32041,,0,0,0,0,,0,0,0,0,,0,680.82263,0,46.32041
23873300,0.16,2,69,2,9,678.03,29,339.02,0,43,-1.833,3.367,3.761,0.693,5.826,        .   ,0.226,0.051,0.012,0.003,0,0,14,0.001,0,0,0,1,0,0,0.331,0.223,0.108,0.483,31.454,6.02,0.4,0,0,0,1,0.305,0.331,0.223,0.016,0,,0,206.79915,0,10.84848,,0,0,0,0,,0,0,0,0,,0,206.79915,0,10.84848
23952400,0.24,2,68,2,8,531.03,33,265.52,0.14,49,-1.427,3.497,3.892,0.693,5.582,-1.966,0.177,0.031,0.006,0.001,0,0,16,0,0,0,0,1,0,0,0.436,0.294,0.142,0.485,34.502,2.257,0.49,0.583,0,0,1,0.417,0.436,0.294,0.016,0.007,,74.3442,221.43950999999998,3.7172099999999997,8.49648,,0,0,0,0,,0,0,0,0,,74.3442,221.43950999999998,3.7172099999999997,8.49648
23961800,0.18,2,68,2,8,538.35,33,269.18,0,49,-1.715,3.497,3.892,0.693,5.595,        .   ,0.179,0.032,0.006,0.001,0,0,16,0,0,0,0,1,0,0,0.327,0.22,0.107,0.485,34.946,3.786,0.424,0,0,0,1,0.309,0.327,0.22,0.012,0,,0,166.35015,0,6.4602,,0,0,0,0,,0,0,0,0,,0,166.35015,0,6.4602
23962400,0.24,2,68,2,8,2418.93,25,1209.47,0,43,-1.427,3.219,3.761,0.693,7.098,        .   ,0.806,0.65,0.524,0.423,0,0,18,0.341,0.275,0.222,0,1,0,0,0.576,0.335,0.241,0.72,27.313,5.351,0.49,0,0,0,1,0.527,0.576,0.335,0.096,0,,0,1274.77611,0,232.21728,,0,0,0,0,,0,0,0,0,,0,1274.77611,0,232.21728
24151700,0.34,2,74,2,27,1207.45,43,603.73,0,56,-1.079,3.761,4.025,0.693,6.403,        .   ,0.402,0.162,0.065,0.026,0,0,13,0.011,0.004,0.002,0,1,0,0,0.474,0.364,0.11,0.302,37.302,32.471,0.583,0,0,0,1,0.547,0.474,0.364,0.041,0,,0,660.4751500000001,0,49.50545,,0,0,0,0,,0,0,0,0,,0,660.4751500000001,0,49.50545
24151700,0.54,2,74,2,7,591.85,36,295.93,0,45,-0.616,3.584,3.807,0.693,5.69,        .   ,0.197,0.039,0.008,0.002,0,0,9,0,0,0,0,1,0,0,0.9,0.72,0.18,0.25,33.705,5.266,0.735,0,0,0,1,0.961,0.9,0.72,0.041,0,,0,568.76785,0,24.26585,,0,0,0,0,,0,0,0,0,,0,568.76785,0,24.26585
24151700,0.33,2,74,2,7,971.85,12,485.93,0.99,34,-1.109,2.485,3.526,0.693,6.186,-0.01,0.324,0.105,0.034,0.011,0,0,22,0.004,0.001,0,0,1,0,0,1.65,0.582,1.068,1.833,22.147,102.952,0.574,3,0,0,1,0.894,1.65,0.582,0.089,0.145,,962.1315,868.8339000000001,140.91825,86.49465,,0,0,0,0,,0,0,0,0,,962.1315,868.8339000000001,140.91825,86.49465
24851400,0.58,2,43,2,3,1000,51,500,0,57,-0.545,3.932,4.043,0.693,6.215,        .   ,0.333,0.111,0.037,0.012,0,0,6,0.004,0.001,0,0,1,0,0,0.682,0.611,0.072,0.118,38.971,144.701,0.762,0,0,0,1,0.893,0.682,0.611,0.054,0,,0,893,0,54,,0,0,0,0,,0,0,0,0,,0,893,0,54
24883100,0.29,2,38,2,3,3052.7,25,1526.35,0.05,47,-1.238,3.219,3.85,0.693,7.331,-2.996,1.018,1.035,1.054,1.072,0,0,22,1.091,1.11,1.13,0,1,0,0,0.696,0.37,0.326,0.88,27.7,7.288,0.539,0.172,0,0,1,0.628,0.696,0.37,0.136,0.005,,152.635,1917.0955999999999,15.263499999999999,415.1672,,0,0,0,0,,0,0,0,0,,152.635,1917.0955999999999,15.263499999999999,415.1672
30751300,0.24,2,15,2,21,1683.72,26,841.86,0.18,33,-1.427,3.258,3.497,0.693,6.736,-1.715,0.561,0.315,0.177,0.099,1,0,7,0.056,0.031,0.018,0,1,0,0,0.554,0.436,0.117,0.269,22.933,9.406,0.49,0.75,0,0,1,0.628,0.554,0.436,0.055,0.021,,303.0696,1057.37616,35.35812,92.6046,,303.0696,1057.37616,35.35812,92.6046,,0,0,0,0,,0,0,0,0
30752300,0.23,2,15,2,21,984.96,28,492.48,0.45,29,-1.47,3.332,3.367,0.693,6.199,-0.799,0.328,0.108,0.035,0.012,1,0,1,0.004,0.001,0,0,1,0,0,0.493,0.476,0.017,0.036,20.889,50.561,0.48,1.957,0,0,1,0.661,0.493,0.476,0.038,0.057,,443.232,651.05856,56.142720000000004,37.42848,,443.232,651.05856,56.142720000000004,37.42848,,0,0,0,0,,0,0,0,0
30861400,0.18,2,38,2,3,2853.76,25,1426.88,0.05,47,-1.715,3.219,3.85,0.693,7.263,-2.996,0.951,0.905,0.861,0.819,0,0,22,0.779,0.741,0.705,0,1,0,0,0.432,0.23,0.202,0.88,27.906,8.443,0.424,0.278,0,0,1,0.387,0.432,0.23,0.079,0.003,,142.68800000000002,1104.4051200000001,8.56128,225.44704000000002,,0,0,0,0,,0,0,0,0,,142.68800000000002,1104.4051200000001,8.56128,225.44704000000002
30862500,0.29,2,38,2,3,1060.36,30,530.18,0.06,40,-1.238,3.401,3.689,0.693,6.273,-2.813,0.353,0.125,0.044,0.016,0,0,10,0.006,0.002,0.001,0,1,0,0,0.58,0.435,0.145,0.333,29.031,0.939,0.539,0.207,0,0,1,0.599,0.58,0.435,0.05,0.005,,63.621599999999994,635.15564,5.301799999999999,53.018,,0,0,0,0,,0,0,0,0,,63.621599999999994,635.15564,5.301799999999999,53.018
31151300,0.17,2,14,2,10,521.86,35,260.93,0,35,-1.772,3.555,3.497,0.693,5.564,        .   ,0.174,0.03,0.005,0.001,1,0,-2,0,0,0,0,1,0,0,0.291,0.291,0,0,25.953,81.85,0.412,0,0,0,1,0.393,0.291,0.291,0.01,0,,0,205.09098,0,5.2186,,0,205.09098,0,5.2186,,0,0,0,0,,0,0,0,0
31152200,0.11,2,14,2,10,837.11,28,418.56,0.24,30,-2.207,3.332,3.401,0.693,6.037,-1.427,0.279,0.078,0.022,0.006,1,0,2,0.002,0,0,0,1,0,0,0.236,0.22,0.016,0.071,21.778,38.715,0.332,2.182,0,0,1,0.303,0.236,0.22,0.015,0.014,,200.9064,253.64433,11.71954,12.55665,,200.9064,253.64433,11.71954,12.55665,,0,0,0,0,,0,0,0,0
31191300,0.08,2,14,2,10,663,20,331.5,0,29,-2.526,2.996,3.367,0.693,5.804,        .   ,0.221,0.049,0.011,0.002,1,0,9,0.001,0,0,0,1,0,0,0.24,0.166,0.074,0.45,22.572,6.615,0.283,0,0,0,1,0.213,0.24,0.166,0.008,0,,0,141.219,0,5.304,,0,141.219,0,5.304,,0,0,0,0,,0,0,0,0
31192200,0.09,2,14,2,10,664.02,12,332.01,1.02,26,-2.408,2.485,3.258,0.693,5.805,0.02,0.221,0.049,0.011,0.002,1,0,14,0.001,0,0,0,1,0,0,0.45,0.208,0.242,1.167,16.42,19.533,0.3,11.333,0,0,1,0.329,0.45,0.208,0.017,0.071,,677.3004,218.46258,47.145419999999994,11.28834,,677.3004,218.46258,47.145419999999994,11.28834,,0,0,0,0,,0,0,0,0
31301300,0.2,2,14,2,22,796.89,28,398.45,0.1,37,-1.609,3.332,3.611,0.693,5.988,-2.303,0.266,0.071,0.019,0.005,1,0,9,0.001,0,0,0,1,0,0,0.429,0.324,0.104,0.321,26.114,3.556,0.447,0.5,0,0,1,0.46,0.429,0.324,0.018,0.008,,79.68900000000001,366.56940000000003,6.37512,14.344019999999999,,79.68900000000001,366.56940000000003,6.37512,14.344019999999999,,0,0,0,0,,0,0,0,0
31302200,0.09,2,14,2,22,1365.14,16,682.57,0.75,22,-2.408,2.773,3.091,0.693,6.526,-0.288,0.455,0.207,0.094,0.043,1,0,6,0.02,0.009,0.004,0,1,0,0,0.338,0.245,0.092,0.375,14.947,1.109,0.3,8.333,0,0,1,0.361,0.338,0.245,0.039,0.066,,1023.855,492.81554,90.09924000000001,53.240460000000006,,1023.855,492.81554,90.09924000000001,53.240460000000006,,0,0,0,0,,0,0,0,0
31451300,0.31,2,10,2,7,1653,24,826.5,0.3,34,-1.171,3.178,3.526,0.693,6.717,-1.204,0.551,0.304,0.167,0.092,1,0,10,0.051,0.028,0.015,0,1,0,0,0.775,0.547,0.228,0.417,23.285,0.512,0.557,0.968,0,0,1,0.799,0.775,0.547,0.068,0.043,,495.9,1320.747,71.079,112.40400000000001,,495.9,1320.747,71.079,112.40400000000001,,0,0,0,0,,0,0,0,0
31452200,0.62,2,10,2,7,886.9,33,443.45,0.1,36,-0.478,3.497,3.584,0.693,6.095,-2.303,0.296,0.087,0.026,0.008,1,0,3,0.002,0.001,0,0,1,0,0,1.127,1.033,0.094,0.091,28.27,22.371,0.787,0.161,0,0,1,1.316,1.127,1.033,0.052,0.02,,88.69,1167.1604,17.738,46.1188,,88.69,1167.1604,17.738,46.1188,,0,0,0,0,,0,0,0,0
31701400,0.18,2,10,2,7,2295.16,30,1147.58,0.03,44,-1.715,3.401,3.784,0.693,7.045,-3.507,0.765,0.585,0.448,0.343,1,0,14,0.262,0.201,0.153,0,1,0,0,0.36,0.245,0.115,0.467,27.092,8.457,0.424,0.167,0,0,1,0.399,0.36,0.245,0.04,0.002,,68.8548,915.76884,4.59032,91.8064,,68.8548,915.76884,4.59032,91.8064,,0,0,0,0,,0,0,0,0
31722200,0.18,2,21,2,13,706.86,9,353.43,0.14,26,-1.715,2.197,3.258,0.693,5.868,-1.966,0.236,0.056,0.013,0.003,0,0,17,0.001,0,0,0,1,0,0,1.2,0.415,0.785,1.889,22.059,170.538,0.424,0.778,0,0,1,0.49,1.2,0.415,0.036,0.013,,98.9604,346.3614,9.18918,25.446959999999997,,0,0,0,0,,0,0,0,0,,98.9604,346.3614,9.18918,25.446959999999997
33053300,0.13,2,49,2,8,563.31,38,281.66,0,38,-2.04,3.638,3.497,0.693,5.641,        .   ,0.188,0.035,0.007,0.001,0,0,-5,0,0,0,0,1,0,0,0.205,0.205,0,0,29.086,79.46,0.361,0,0,0,1,0.268,0.205,0.205,0.012,0,,0,150.96707999999998,0,6.75972,,0,0,0,0,,0,0,0,0,,0,150.96707999999998,0,6.75972
33062400,0.18,2,49,2,8,508.86,38,254.43,0,38,-1.715,3.638,3.497,0.693,5.539,        .   ,0.17,0.029,0.005,0.001,0,0,-5,0,0,0,0,1,0,0,0.284,0.284,0,0,29.354,74.745,0.424,0,0,0,1,0.368,0.284,0.284,0.015,0,,0,187.26048,0,7.6329,,0,0,0,0,,0,0,0,0,,0,187.26048,0,7.6329
33063300,0.13,2,49,2,8,990,16,495,0.13,39,-2.04,2.773,3.664,0.693,6.205,-2.04,0.33,0.109,0.036,0.012,0,0,23,0.004,0.001,0,0,1,0,0,0.488,0.2,0.288,1.438,27.958,142.996,0.361,1,0,0,1,0.279,0.488,0.2,0.023,0.006,,128.70000000000002,276.21000000000004,5.94,22.77,,0,0,0,0,,0,0,0,0,,128.70000000000002,276.21000000000004,5.94,22.77
33131600,0.49,2,26,2,40,830.32,49,415.16,0,49,-0.713,3.892,3.829,0.693,6.029,        .   ,0.277,0.077,0.021,0.006,0,0,-3,0.002,0,0,0,1,0,0,0.6,0.6,0,0,35.037,194.973,0.7,0,0,0,1,0.839,0.6,0.6,0.047,0,,0,696.63848,0,39.025040000000004,,0,0,0,0,,0,0,0,0,,0,696.63848,0,39.025040000000004
33132300,0.45,2,26,2,40,2568.3,30,1284.15,0.38,48,-0.799,3.401,3.871,0.693,7.158,-0.968,0.856,0.733,0.627,0.537,0,0,18,0.46,0.394,0.337,0,1,0,0,0.9,0.563,0.338,0.6,28.387,2.603,0.671,0.844,0,0,1,0.951,0.9,0.563,0.176,0.052,,975.9540000000001,2442.4533,133.5516,452.0208,,0,0,0,0,,0,0,0,0,,975.9540000000001,2442.4533,133.5516,452.0208
33141700,0.46,2,26,2,9,1926.54,22,963.27,0.25,30,-0.777,3.091,3.401,0.693,6.87,-1.386,0.642,0.412,0.265,0.17,0,0,8,0.109,0.07,0.045,0,1,0,0,1.255,0.92,0.335,0.364,21.324,0.457,0.678,0.543,0,0,1,1.294,1.255,0.92,0.239,0.063,,481.635,2492.94276,121.37201999999999,460.44305999999995,,0,0,0,0,,0,0,0,0,,481.635,2492.94276,121.37201999999999,460.44305999999995
33142300,0.33,2,26,2,10,1816.99,25,908.5,1.13,28,-1.109,3.219,3.332,0.693,6.812,0.122,0.606,0.367,0.222,0.135,0,0,3,0.082,0.049,0.03,0,1,0,0,0.792,0.707,0.085,0.12,16.323,75.287,0.574,3.424,0,0,1,1.213,0.792,0.707,0.265,0.28,,2053.1987,2204.00887,508.75720000000007,481.50235000000004,,0,0,0,0,,0,0,0,0,,2053.1987,2204.00887,508.75720000000007,481.50235000000004
33273500,0.12,2,60,2,8,594.66,29,297.33,0.1,36,-2.12,3.367,3.584,0.693,5.695,-2.303,0.198,0.039,0.008,0.002,0,0,7,0,0,0,0,1,0,0,0.248,0.2,0.048,0.241,27.508,2.226,0.346,0.833,0,0,1,0.262,0.248,0.2,0.013,0.004,,59.466,155.80092,2.37864,7.730579999999999,,0,0,0,0,,0,0,0,0,,59.466,155.80092,2.37864,7.730579999999999
33372400,0.16,2,69,2,9,809.95,36,404.98,0,40,-1.833,3.584,3.689,0.693,6.004,        .   ,0.27,0.073,0.02,0.005,0,0,4,0.001,0,0,0,1,0,0,0.267,0.24,0.027,0.111,29.579,41.232,0.4,0,0,0,1,0.325,0.267,0.24,0.021,0,,0,263.23375000000004,0,17.008950000000002,,0,0,0,0,,0,0,0,0,,0,263.23375000000004,0,17.008950000000002
33382400,0.15,2,69,2,17,829.35,23,414.68,1.05,38,-1.897,3.135,3.638,0.693,6.028,0.049,0.276,0.076,0.021,0.006,0,0,15,0.002,0,0,0,1,0,0,0.391,0.237,0.154,0.652,23.82,0.673,0.387,7,0,0,1,0.378,0.391,0.237,0.03,0.061,,870.8175000000001,313.4943,50.59035,24.8805,,0,0,0,0,,0,0,0,0,,870.8175000000001,313.4943,50.59035,24.8805
33392400,0.2,2,69,2,19,1270.7,23,635.35,0.63,42,-1.609,3.135,3.738,0.693,6.454,-0.462,0.424,0.179,0.076,0.032,0,0,19,0.014,0.006,0.002,0,1,0,0,0.522,0.286,0.236,0.826,26.771,14.218,0.447,3.15,0,0,1,0.448,0.522,0.286,0.048,0.042,,800.541,569.2736,53.369400000000006,60.9936,,0,0,0,0,,0,0,0,0,,800.541,569.2736,53.369400000000006,60.9936
33402400,0.12,2,69,2,19,1643.18,11,821.59,0.98,16,-2.12,2.398,2.773,0.693,6.711,-0.02,0.548,0.3,0.164,0.09,0,0,5,0.049,0.027,0.015,0,1,0,0,0.655,0.45,0.205,0.455,10.686,0.098,0.346,8.167,0,0,1,0.674,0.655,0.45,0.188,0.192,,1610.3164,1107.50332,315.49056,308.91784,,0,0,0,0,,0,0,0,0,,1610.3164,1107.50332,315.49056,308.91784
33412400,0.2,2,59,2,17,1395.36,8,697.68,2.32,36,-1.609,2.079,3.584,0.693,6.548,0.842,0.465,0.216,0.101,0.047,0,0,28,0.022,0.01,0.005,0,1,0,0,1.5,0.333,1.167,3.5,15.879,62.078,0.447,11.6,0,0,1,0.756,1.5,0.333,0.137,0.293,,3237.2351999999996,1054.8921599999999,408.84047999999996,191.16432,,0,0,0,0,,0,0,0,0,,3237.2351999999996,1054.8921599999999,408.84047999999996,191.16432
33473500,0.1,2,59,2,19,720.98,20,360.49,0.05,22,-2.303,2.996,3.091,0.693,5.887,-2.996,0.24,0.058,0.014,0.003,0,0,2,0.001,0,0,0,1,0,0,0.3,0.273,0.027,0.1,20.151,0.023,0.316,0.5,0,0,1,0.298,0.3,0.273,0.025,0.003,,36.049,214.85204,2.1629400000000003,18.0245,,0,0,0,0,,0,0,0,0,,36.049,214.85204,2.1629400000000003,18.0245
33473500,0.09,2,59,2,19,257.56,23,128.78,0.1,28,-2.408,3.135,3.332,0.693,4.858,-2.303,0.086,0.007,0.001,0,0,0,5,0,0,0,0,1,0,0,0.235,0.193,0.042,0.217,24.151,1.325,0.3,1.111,0,0,1,0.224,0.235,0.193,0.006,0.004,,25.756,57.69344,1.03024,1.54536,,0,0,0,0,,0,0,0,0,,25.756,57.69344,1.03024,1.54536
33481800,0.34,2,59,2,17,658.56,35,329.28,0.09,38,-1.079,3.555,3.638,0.693,5.797,-2.408,0.22,0.048,0.011,0.002,0,0,3,0.001,0,0,0,1,0,0,0.583,0.537,0.046,0.086,29.005,35.94,0.583,0.265,0,0,1,0.703,0.583,0.537,0.038,0.009,,59.270399999999995,462.9676799999999,5.927039999999999,25.02528,,0,0,0,0,,0,0,0,0,,59.270399999999995,462.9676799999999,5.927039999999999,25.02528
34161400,0.95,2,39,2,7,1253.96,42,626.98,0.23,49,-0.051,3.738,3.892,0.693,6.441,-1.47,0.418,0.175,0.073,0.031,0,0,7,0.013,0.005,0.002,0,1,0,0,1.357,1.163,0.194,0.167,34.176,61.21,0.975,0.242,0,0,1,1.668,1.357,1.163,0.141,0.047,,288.4108,2091.6052799999998,58.93612,176.80836,,0,0,0,0,,0,0,0,0,,288.4108,2091.6052799999998,58.93612,176.80836
34171400,0.91,2,39,2,3,2004.3,32,1002.15,0.01,52,-0.094,3.466,3.951,0.693,6.91,-4.605,0.668,0.446,0.298,0.199,0,0,20,0.133,0.089,0.059,0,1,0,0,1.706,1.05,0.656,0.625,34.715,7.369,0.954,0.011,0,0,1,1.573,1.706,1.05,0.199,0.002,,20.043,3152.7639,4.0086,398.8557,,0,0,0,0,,0,0,0,0,,20.043,3152.7639,4.0086,398.8557
34603300,0.1,2,59,2,19,316.78,23,158.39,0.1,28,-2.303,3.135,3.332,0.693,5.065,-2.303,0.106,0.011,0.001,0,0,0,5,0,0,0,0,1,0,0,0.261,0.214,0.047,0.217,24.03,1.06,0.316,1,0,0,1,0.25,0.261,0.214,0.008,0.004,,31.677999999999997,79.195,1.26712,2.53424,,0,0,0,0,,0,0,0,0,,31.677999999999997,79.195,1.26712,2.53424
